lon,lat,lanid12,lanid17,mirad12,mirad17,aim12,aim17,aim_valid
-108.3,46.1,19.2622528076172,12.3718938827515,167.689559936523,12.8753843307495,0,0,0
-108.3,46.3,49.5900001525879,6.57000017166138,0,0,0,0,0
-108.3,46.5,796.7529296875,865.621643066406,728.238037109375,715.738037109375,0,0,0
-108.3,46.7,45.9000015258789,25.8299999237061,639.318786621094,1066.46850585938,0,0,0
-108.3,46.9,848.530212402344,828.640869140625,878.078369140625,1230.87683105469,0,0,0
-108.3,47.1,271.906982421875,214.498153686523,498.337280273438,403.590393066406,0,0,0
-108.3,47.3,50.939998626709,27.0900001525879,150,53.0582847595215,0,0,0
-108.3,47.5,0,0,0,0,0,0,0
-108.3,47.7,0,0,0,0,0,0,0
-108.3,47.9,25.3799991607666,123.606857299805,0,18.75,0,0,0
-108.3,48.1,88.1259384155274,223.107513427734,25,118.75,0,0,0
-108.3,48.3,445.885620117188,690.685607910156,420.325958251953,648.269348144531,0,0,0
-108.3,48.5,193.512771606445,204.692855834961,393.380035400391,181.25,0,0,0
-108.3,48.7,45.7065925598145,17.6681423187256,275.60986328125,108.411529541016,0,0,0
-108.3,48.9,934.020874023438,472.589996337891,1264.93469238281,399.8671875,0,0,0
-108.1,32.1,121.410003662109,143.100006103516,100,100,0,0,0
-108.1,32.3,0,0,0,0,0,0,0
-108.1,35.3,81.8099975585938,69.6600036621094,0,0,0,0,0
-108.1,36.5,6744.77587890625,6243.94482421875,5902.27685546875,5697.89111328125,0,0,0
-108.1,36.7,3302.7978515625,2808.1923828125,4077.78466796875,3128.63256835938,0,0,0
-108.1,36.9,606.293518066406,403.361633300781,1529.29138183594,1202.26147460938,0,0,0
-108.1,37.1,3605.44287109375,3563.37133789063,904.870422363281,1227.88842773438,0,0,0
-108.1,37.3,985.862731933594,1041.36218261719,789.306335449219,803.799987792969,0,0,0
-108.1,37.9,0,0,0,0,0,0,0
-108.1,38.1,0,0,0,0,0,0,0
-108.1,38.3,32.6699981689453,52.565601348877,37.5,58.5520095825195,0,0,0
-108.1,38.5,3029.31958007813,3323.1123046875,3276.11352539063,3572.25561523438,0,0,0
-108.1,38.7,11654.4619140625,11964.6123046875,12839.4794921875,12954.9990234375,0,0,0
-108.1,38.9,70.1344299316406,70.0687484741211,1.89469349384308,29.2394523620606,0,0,0
-108.1,39.1,2724.7177734375,2811.23461914063,3214.68579101563,3339.68579101563,0,0,0
-108.1,39.3,496.689117431641,594.511596679688,559.251525878906,692.053161621094,0,0,0
-108.1,39.5,162.085021972656,354.676849365234,25,509.799346923828,0,0,0
-108.1,39.7,102.544158935547,114.805511474609,12.5,12.5,0,0,0
-108.1,39.9,169.400146484375,176.837921142578,132.323272705078,132.323272705078,0,0,0
-108.1,40.1,1265.79162597656,1278.46948242188,1393.73498535156,1421.2099609375,0,0,0
-108.1,40.3,467.189880371094,601.601440429688,0,87.5,0,0,0
-108.1,40.5,783.3134765625,721.933532714844,868.75,893.75,0,0,0
-108.1,40.7,3.32999992370605,0,0,12.5,0,0,0
-108.1,40.9,186.479995727539,191.880004882813,131.25,131.25,0,0,0
-108.1,42.5,267.029998779297,241.289993286133,0,0,0,0,0
-108.1,43.3,42.0738067626953,40.4384536743164,27.8915252685547,16.7769184112549,0,0,0
-108.1,43.5,83.2087783813477,89.2156677246094,65.7936096191406,65.7936096191406,0,0,0
-108.1,43.7,1786.47839355469,1819.37561035156,2037.98718261719,2176.1767578125,0,0,0
-108.1,43.9,2900.99291992188,3125.23657226563,3053.09521484375,3244.59716796875,0,0,0
-108.1,44.1,31.2215461730957,24.8333072662354,33.1583099365234,14.4083099365234,0,0,0
-108.1,44.3,1949.20861816406,1946.55517578125,1901.35290527344,1977.78088378906,0,0,0
-108.1,44.5,2848.99194335938,2710.3125,2709.56616210938,2700.42578125,0,0,0
-108.1,44.7,672.210021972656,639.989990234375,475,437.5,0,0,0
-108.1,44.9,63.2700004577637,171.539993286133,0,0,0,0,0
-108.1,45.1,9.18000030517578,0,0,0,0,0,0
-108.1,45.3,10.6199998855591,7.92000007629395,0,0,0,0,0
-108.1,45.5,0,6.9522123336792,0,53.23486328125,0,0,0
-108.1,45.7,1041.96606445313,1415.69836425781,1196.47668457031,3564.95141601563,0,0,0
-108.1,45.9,5305.58837890625,4031.12670898438,5808.6123046875,4328.08837890625,0,0,0
-108.1,46.1,24.1014404296875,9,0,56.25,0,0,0
-108.1,46.3,51.0299987792969,0,18.75,0,0,0,0
-108.1,46.5,792.289245605469,722.450134277344,772.174011230469,475.834564208984,0,0,0
-108.1,46.7,12.7799997329712,0,200,0,0,0,0
-108.1,46.9,909.983947753906,712.842956542969,964.484130859375,582.104614257813,0,0,0
-108.1,47.1,95.6173400878906,113.658302307129,148.287261962891,104.135108947754,0,0,0
-108.1,47.3,0,0,0,0,0,0,0
-108.1,47.5,0,16.8299999237061,0,0,0,0,0
-108.1,47.7,0,0,0,0,0,0,0
-108.1,47.9,0,34.6029472351074,257.975921630859,75,0,0,0
-108.1,48.1,168.271911621094,270.638580322266,592.024047851563,362.5,0,0,0
-108.1,48.3,1436.744140625,1716.49914550781,2158.89453125,2122.31396484375,0,0,0
-108.1,48.5,316.097991943359,4.05000019073486,1099.76000976563,0,0,0,0
-108.1,48.7,307.769104003906,89.370002746582,68.75,175,0,0,0
-108.1,48.9,335.358459472656,22.5,716.315307617188,25,0,0,0
-107.9,31.9,335.568176269531,375.964111328125,263.575592041016,390.634796142578,0,0,0
-107.9,32.1,727.041931152344,323.938446044922,686.355651855469,269.114807128906,0,0,0
-107.9,32.3,945.747924804687,612.813720703125,900,559.671081542969,0,0,0
-107.9,32.5,69.8399963378906,141.089553833008,50,62.5,0,0,0
-107.9,32.7,148.91438293457,95.5800018310547,0,0,0,0,0
-107.9,35.3,0,143.910003662109,0,12.5,0,0,0
-107.9,36.5,336.854064941406,307.490325927734,279.717163085938,271.307067871094,0,0,0
-107.9,36.7,841.475280761719,696.880126953125,1499.17517089844,1032.306640625,0,0,0
-107.9,36.9,609.659973144531,513,1550,1250,0,0,0
-107.9,37.1,3277.76977539063,3314.74145507813,3295.0927734375,3061.251953125,0,0,0
-107.9,37.3,855.944885253906,804.818786621094,1638.37561035156,1424.80187988281,0,0,0
-107.9,37.5,270.058654785156,260.706085205078,573.748596191406,506.995330810547,0,0,0
-107.9,38.1,749.181335449219,749.823120117188,825.901672363281,769.651672363281,0,0,0
-107.9,38.3,1011.48889160156,925.056640625,962.592407226563,1003.59228515625,0,0,0
-107.9,38.5,9762.685546875,10211.7841796875,9576.0634765625,10113.548828125,0,0,0
-107.9,38.7,3494.17797851563,3596.1025390625,2957.849609375,2935.1787109375,0,0,0
-107.9,38.9,5110.47509765625,5648.056640625,4724.06201171875,5940.708984375,0,0,0
-107.9,39.1,1246.61657714844,1296.04858398438,1322.53967285156,1391.28967285156,0,0,0
-107.9,39.3,3307.39306640625,3629.2802734375,3819.83862304688,4101.81982421875,0,0,0
-107.9,39.5,442.425598144531,723.403564453125,514.61083984375,1150.62243652344,0,0,0
-107.9,39.7,26.6399993896484,109.169998168945,56.25,158.723266601563,0,0,0
-107.9,39.9,689.578918457031,802.659484863281,888.40234375,973.429077148437,0,0,0
-107.9,40.1,3831.15893554688,4022.80102539063,4674.47900390625,4884.7822265625,0,0,0
-107.9,40.3,77.1147308349609,84.7647323608399,29.9697189331055,29.9697189331055,0,0,0
-107.9,40.5,683.040771484375,613.117858886719,905.532470703125,868.032470703125,0,0,0
-107.9,40.7,94.2300033569336,100.440002441406,18.75,37.5,0,0,0
-107.9,40.9,18.1800003051758,24.8132953643799,0,8.61755847930908,0,0,0
-107.9,41.1,734.029907226563,752.506591796875,889.740173339844,893.576538085938,0,0,0
-107.9,43.3,48.5099983215332,45,12.5,0,0,0,0
-107.9,43.5,24.6765174865723,19.8165168762207,0,0,0,0,0
-107.9,44.1,7135.998046875,6767.939453125,7527.45654296875,7344.60595703125,0,0,0
-107.9,44.3,2682.34350585938,2521.21752929688,2818.3251953125,2590.3447265625,0,0,0
-107.9,44.5,2501.7421875,2383.11108398438,2358.15014648438,2304.900390625,0,0,0
-107.9,44.7,349.488647460938,455.981170654297,165.4951171875,127.995109558105,0,0,0
-107.9,45.1,64.9800033569336,11.7590475082397,0,0,0,0,0
-107.9,45.3,260.049591064453,539.848510742188,600.919860839844,1430.73779296875,0,0,0
-107.9,45.5,7.92000007629395,278.459991455078,61.7635498046875,1249.61962890625,0,0,0
-107.9,45.7,126.076332092285,177.839996337891,864.031677246094,2025.2333984375,0,0,0
-107.9,45.9,1095.73181152344,880.848083496094,1115.65441894531,1149.43225097656,0,0,0
-107.9,46.1,792.977233886719,624.723510742188,764.238037109375,375.411712646484,0,0,0
-107.9,46.3,130.050003051758,3.69000005722046,125,0,0,0,0
-107.9,46.5,1657.43383789063,1645.15222167969,1529.52917480469,1336.66540527344,0,0,0
-107.9,46.7,281.054473876953,385.383117675781,223.305038452148,258.253753662109,0,0,0
-107.9,46.9,81.4499969482422,129.600006103516,25,31.25,0,0,0
-107.9,47.1,68.6593780517578,169.179809570313,2.89481854438782,50,0,0,0
-107.9,47.3,168.670623779297,302.150207519531,65.8551788330078,68.75,0,0,0
-107.9,47.5,0,0,0,0,0,0,0
-107.9,47.7,0,0,0,0,0,0,0
-107.9,47.9,41.310001373291,133.067047119141,12.5,31.25,0,0,0
-107.9,48.1,74.6100006103516,183.518844604492,68.9911117553711,111.67227935791,0,0,0
-107.9,48.3,1003.08038330078,2020.6103515625,735.527893066406,2415.14990234375,0,0,0
-107.9,48.5,78.6639404296875,264.467590332031,0,143.104476928711,0,0,0
-107.9,48.7,872.744750976563,51.4893455505371,1443.57507324219,51.9779968261719,0,0,0
-107.9,48.9,323.032257080078,6.03000020980835,323.550201416016,12.5,0,0,0
-107.7,31.9,312.480010986328,369.809997558594,175,318.75,0,0,0
-107.7,32.1,1530.96081542969,990.809997558594,1282.88159179688,793.75,0,0,0
-107.7,32.3,615.759338378906,693.597900390625,562.012817382813,564.964172363281,0,0,0
-107.7,35.1,0,0,0,0,0,0,0
-107.7,36.9,0.195766031742096,0.127084642648697,2.84998869895935,0,0,0,0
-107.7,37.1,5055.8486328125,4791.81005859375,7242.1220703125,6440.630859375,0,0,0
-107.7,37.3,2390.54052734375,2281.14453125,3625.85180664063,3556.96557617188,0,0,0
-107.7,38.1,1662.11547851563,1452.72888183594,2144.51342773438,1896.7607421875,0,0,0
-107.7,38.3,1280.01501464844,1272.14916992188,1447.16650390625,1431.60205078125,0,0,0
-107.7,38.5,1683.57446289063,1939.66625976563,1524.50305175781,1881.25,0,0,0
-107.7,38.7,4628.912109375,5884.02685546875,4821.6728515625,6430.3212890625,0,0,0
-107.7,38.9,4055.30786132813,4424.3896484375,4456.9873046875,5050.16796875,0,0,0
-107.7,39.3,325.326171875,578.9033203125,394.626800537109,556.054443359375,0,0,0
-107.7,39.5,3708.47387695313,5713.09033203125,6043.23291015625,9273.0380859375,0,0,0
-107.7,39.7,723.366943359375,887.859130859375,867.94873046875,1102.29699707031,0,0,0
-107.7,39.9,279.899993896484,246.072967529297,481.794677734375,450.544677734375,0,0,0
-107.7,40.1,805.523193359375,1043.45910644531,507.311065673828,693.384948730469,0,0,0
-107.7,40.3,1144.92932128906,1446.47082519531,947.329895019531,1317.22802734375,0,0,0
-107.7,40.5,360.174377441406,673.611877441406,381.967529296875,613.217529296875,0,0,0
-107.7,40.7,8.64000034332275,77.4558792114258,0,12.5,0,0,0
-107.7,40.9,830.3388671875,861.227600097656,1295.16674804688,1345.18994140625,0,0,0
-107.7,41.1,2477.91625976563,2526.91674804688,3022.92504882813,3029.19799804688,0,0,0
-107.7,41.5,0,0,0,0,0,0,0
-107.7,42.5,93.2205200195312,68.526252746582,0,0,0,0,0
-107.7,43.1,0,0,0,0,0,0,0
-107.7,43.3,419.967071533203,301.975677490234,22.5437259674072,10.0437259674072,0,0,0
-107.7,43.5,121.393486022949,122.473487854004,62.5,50,0,0,0
-107.7,43.7,0,0,0,0,0,0,0
-107.7,44.1,167.664199829102,89.5901107788086,140.83642578125,134.581832885742,0,0,0
-107.7,44.3,1998.5908203125,2279.32348632813,1991.56896972656,2236.1044921875,0,0,0
-107.7,44.5,490.068359375,580.224243164063,445.903350830078,411.653137207031,0,0,0
-107.7,44.7,15.5218057632446,18.97607421875,0,0,0,0,0
-107.7,44.9,106.020469665527,127.800003051758,0,0,0,0,0
-107.7,45.1,460.857482910156,335.507873535156,306.465606689453,225.763565063477,0,0,0
-107.7,45.3,809.085144042969,951.425537109375,892.109802246094,845.102966308594,0,0,0
-107.7,45.5,2830.08911132813,2037.23083496094,3034.75390625,2360.94482421875,0,0,0
-107.7,45.7,3007.85620117188,2414.64135742188,2496.55102539063,2563.16796875,0,0,0
-107.7,45.9,2186.46899414063,1649.5400390625,1667.61071777344,995.061889648438,0,0,0
-107.7,46.1,1431.42138671875,1254.02954101563,1360.77014160156,1143.33825683594,0,0,0
-107.7,46.3,102.870002746582,95.4899978637695,462.5,600,0,0,0
-107.7,46.5,3.05999994277954,2.78999996185303,4.54678392410278,0,0,0,0
-107.7,46.7,103.130813598633,202.046905517578,70.4449691772461,147.996246337891,0,0,0
-107.7,46.9,0,0,0,0,0,0,0
-107.7,47.1,3.77999997138977,10.710000038147,0,0,0,0,0
-107.7,47.3,8.27999973297119,33.0299987792969,0,0,0,0,0
-107.7,47.5,3.86999988555908,7.01999998092651,0,0,0,0,0
-107.7,47.7,0,4.40999984741211,0,0,0,0,0
-107.7,47.9,46.7099990844727,177.602493286133,18.75,93.75,0,0,0
-107.7,48.1,41.6017379760742,75.2176666259766,701.53125,56.25,0,0,0
-107.7,48.3,1511.42004394531,1625.36730957031,921.229064941406,1711.29650878906,0,0,0
-107.7,48.5,117.536903381348,122.673309326172,72.2900238037109,56.25,0,0,0
-107.7,48.7,291.506561279297,29.2641086578369,287.674896240234,4.27199935913086,0,0,0
-107.7,48.9,366.997741699219,4.59000015258789,657.699829101563,0,0,0,0
-107.5,32.3,212.940002441406,263.339996337891,187.5,281.25,0,0,0
-107.5,32.5,110.07105255127,138.820617675781,117.505111694336,119.815422058106,0,0,0
-107.5,32.7,11.0699996948242,0,0,0,0,0,0
-107.5,32.9,0,0,0,0,0,0,0
-107.5,33.1,17.9099998474121,0,0,0,0,0,0
-107.5,33.3,91.3144378662109,27.0665912628174,0,0,0,0,0
-107.5,33.5,57.5455627441406,22.7934074401855,0,0,0,0,0
-107.5,36.9,67.7981414794922,48.462589263916,121.854110717773,91.5989074707031,0,0,0
-107.5,37.1,5644.35546875,5502.14208984375,7033.03759765625,6288.9638671875,0,0,0
-107.5,37.3,742.863708496094,716.048278808594,1062.22668457031,1019.56005859375,0,0,0
-107.5,37.9,0,0,0,0,0,0,0
-107.5,38.3,601.236999511719,653.592956542969,800.486877441406,805.810546875,0,0,0
-107.5,38.7,1658.25671386719,2081.9384765625,1587.24536132813,2262.9697265625,0,0,0
-107.5,38.9,744.891174316406,916.928527832031,835.204772949219,1050.13562011719,0,0,0
-107.5,39.1,183.29997253418,180.751251220703,254.333465576172,260.583465576172,0,0,0
-107.5,39.5,837.479248046875,1507.67944335938,1462.83251953125,2168.5673828125,0,0,0
-107.5,39.7,431.600921630859,584.600952148438,381.25,570.248291015625,0,0,0
-107.5,40.1,139.30110168457,178.609161376953,138.035446166992,137.995559692383,0,0,0
-107.5,40.3,732.507019042969,783.223083496094,681.626953125,731.666870117188,0,0,0
-107.5,40.5,1599.23266601563,2756.53857421875,1471.96716308594,2691.361328125,0,0,0
-107.5,40.7,473.23095703125,775.326354980469,393.75,585.436462402344,0,0,0
-107.5,40.9,481.796813964844,537.996826171875,449.336944580078,530.568054199219,0,0,0
-107.5,41.1,2177.49389648437,2230.1484375,2302.02514648438,2302.02514648438,0,0,0
-107.5,41.3,0,0,0,0,0,0,0
-107.5,42.3,16.2617835998535,11.9417839050293,0,0,0,0,0
-107.5,42.5,322.619140625,334.164825439453,225,256.25,0,0,0
-107.5,42.9,0,0,0,0,0,0,0
-107.5,43.1,0,844.0654296875,0,0,0,0,0
-107.5,43.3,276.902923583984,278.434326171875,14.9562749862671,14.9562749862671,0,0,0
-107.5,43.5,68.3099975585938,75.9599990844727,25,18.75,0,0,0
-107.5,43.7,4.79160785675049,4.41079664230347,0.10119105130434,0.719417810440064,0,0,0
-107.5,44.1,1781.88098144531,1773.76708984375,1602.77648925781,1768.70153808594,0,0,0
-107.5,44.3,1142.91796875,1221.00451660156,1103.76611328125,1153.76611328125,0,0,0
-107.5,44.9,1415.06115722656,1507.95153808594,357.339691162109,359.660705566406,0,0,0
-107.5,45.1,2164.9658203125,1401.43823242188,1822.12670898438,938.031982421875,0,0,0
-107.5,45.3,536.808288574219,468.373626708984,633.137084960938,358.47998046875,0,0,0
-107.5,45.5,76.4415740966797,117.845199584961,171.191162109375,231.55891418457,0,0,0
-107.5,45.7,898.652648925781,790.475280761719,1406.25,1130.83251953125,0,0,0
-107.5,45.9,1718.49951171875,1288.37182617188,1210.51489257813,630.278137207031,0,0,0
-107.5,46.1,3527.41455078125,3430.0625,3118.74169921875,2920.0703125,0,0,0
-107.5,46.3,676.566284179688,777.51123046875,767.128723144531,1734.57409667969,0,0,0
-107.5,46.5,10.9799995422363,24.5699996948242,0,12.5,0,0,0
-107.5,46.7,0,0,0,0,0,0,0
-107.5,46.9,0,0,0,0,0,0,0
-107.5,47.1,4.23000001907349,0,12.5,25,0,0,0
-107.5,47.3,3.59999990463257,11.25,0,12.5,0,0,0
-107.5,47.5,291.690002441406,87.3000030517578,318.75,223.075012207031,0,0,0
-107.5,47.7,0,0,0,0,0,0,0
-107.5,47.9,0,23.116340637207,0,0,0,0,0
-107.5,48.1,29.7000007629395,145.803497314453,12.5,12.5,0,0,0
-107.5,48.3,232.746307373047,225.630004882813,117.182556152344,187.5,0,0,0
-107.5,48.5,985.389892578125,682.400756835938,986.617309570313,1322.67468261719,0,0,0
-107.5,48.7,853.837707519531,44.2361526489258,593.75,0,0,0,0
-107.5,48.9,199.259994506836,94.1399993896484,231.081985473633,93.75,0,0,0
-107.3,32.3,0,0,0,0,0,0,0
-107.3,32.5,3439.62573242188,3238.44921875,3505.42114257813,3729.59814453125,0,0,0
-107.3,32.7,3328.79125976563,2641.20947265625,3663.99072265625,3268.2861328125,0,0,0
-107.3,32.9,1707.76196289063,1185.89501953125,1433.28430175781,1508.28430175781,0,0,0
-107.3,33.1,815.020568847656,164.880004882813,4.56917238235474,17.0691719055176,0,0,0
-107.3,33.3,66.6900024414063,29.7900009155273,12.5,12.5,0,0,0
-107.3,36.9,0,0,3.1650071144104,3.1650071144104,0,0,0
-107.3,37.1,177.775833129883,181.823471069336,323.866729736328,311.366729736328,0,0,0
-107.3,37.3,53.1612281799317,54.3365287780762,111.667907714844,111.667907714844,0,0,0
-107.3,37.5,415.709991455078,411.75,581.25,600,0,0,0
-107.3,38.1,54.810001373291,53.9099998474121,25,25,0,0,0
-107.3,38.3,95.5800018310547,102.779998779297,131.25,137.5,0,0,0
-107.3,38.7,0,0,0,0,0,0,0
-107.3,38.9,58.3396720886231,54.5596694946289,48.7409362792969,48.7409362792969,0,0,0
-107.3,39.1,269.740356445313,279.219085693359,315.675598144531,334.425598144531,0,0,0
-107.3,39.3,530.660583496094,601.142150878906,640.19873046875,682.523254394531,0,0,0
-107.3,39.5,1036.26721191406,1486.65185546875,1027.03625488281,1282.31420898438,0,0,0
-107.3,39.7,101.778564453125,229.949905395508,0,0,0,0,0
-107.3,40.3,273.261291503906,293.669128417969,322.310607910156,297.310607910156,0,0,0
-107.3,40.5,3531.25903320313,3347.76416015625,2247.51635742187,2467.119140625,0,0,0
-107.3,40.7,324.813720703125,497.595550537109,337.5,501.135314941406,0,0,0
-107.3,40.9,396.00537109375,412.794708251953,627.599792480469,640.137634277344,0,0,0
-107.3,41.1,954.0615234375,961.752197265625,884.623901367188,872.104919433594,0,0,0
-107.3,41.3,196.380004882813,196.380004882813,131.25,131.25,0,0,0
-107.3,41.5,20.7900009155273,16.2000007629395,0,0,0,0,0
-107.3,41.7,0,0,0,0,0,0,0
-107.3,41.9,1.98000001907349,1.98000001907349,0,0,0,0,0
-107.3,42.3,0,0,0,0,0,0,0
-107.3,42.5,70.8126983642578,80.9912567138672,0,0,0,0,0
-107.3,42.7,43.3800010681152,47.7900009155273,0,0,0,0,0
-107.3,42.9,0,4.23000001907349,0,0,0,0,0
-107.3,43.7,541.965209960938,560.434631347656,393.648803710938,349.280578613281,0,0,0
-107.3,43.9,879.837646484375,808.013305664063,725,713.160034179688,0,0,0
-107.3,44.1,201.616912841797,201.425903320313,273.368896484375,232.443862915039,0,0,0
-107.3,44.3,0,3.77999997138977,0,0,0,0,0
-107.3,44.7,161.412536621094,161.886306762695,37.5,43.6811752319336,0,0,0
-107.3,44.9,3202.88452148438,3725.61962890625,2655.83154296875,2845.5908203125,0,0,0
-107.3,45.1,545.139892578125,408.797607421875,296.98486328125,121.349609375,0,0,0
-107.3,45.3,797.64404296875,1363.68933105469,1219.94763183594,902.112976074219,0,0,0
-107.3,45.5,172.071502685547,334.586547851563,203.918380737305,393.858459472656,0,0,0
-107.3,45.7,0,4.59000015258789,0,0,0,0,0
-107.3,45.9,43.7363204956055,48.8663177490234,0,0,0,0,0
-107.3,46.1,116.283683776855,175.593673706055,0,31.25,0,0,0
-107.3,46.3,3938.4375,4523.037109375,4323.3427734375,5358.93994140625,0,0,0
-107.3,46.5,0,0,0,0,0,0,0
-107.3,46.7,9.53999996185303,13.2299995422363,0,31.25,0,0,0
-107.3,46.9,25.1100006103516,17.6399993896484,0,496.30908203125,0,0,0
-107.3,47.1,0,0,0,9.94090270996094,0,0,0
-107.3,47.3,23.0400009155273,0,125,25,0,0,0
-107.3,47.5,9.89999961853027,31.8600006103516,25,14.4250001907349,0,0,0
-107.3,47.7,0,0,0,0,0,0,0
-107.3,47.9,0,0,0,0,0,0,0
-107.3,48.1,0,72.9000015258789,0,25,0,0,0
-107.3,48.3,143.170867919922,118.980003356934,172.77766418457,43.75,0,0,0
-107.3,48.5,1677.42858886719,1839.62939453125,2165.69506835938,2643.30224609375,0,0,0
-107.3,48.7,278.004516601563,469.364288330078,175,237.5,0,0,0
-107.3,48.9,53.7276992797852,153.456939697266,43.9180221557617,31.25,0,0,0
-107.1,32.5,164.438873291016,162.008605957031,150.213607788086,140.115173339844,0,0,0
-107.1,32.7,2745.00170898438,2678.51538085938,2955.24829101563,2896.466796875,0,0,0
-107.1,36.3,2.70000004768372,2.70000004768372,0,0,0,0,0
-107.1,36.7,4.59000015258789,4.59000015258789,0,0,0,0,0
-107.1,36.9,103.050003051758,27.7315502166748,18.939826965332,12.689826965332,0,0,0
-107.1,37.1,63.9900016784668,74.0699996948242,56.25,56.25,0,0,0
-107.1,37.3,376.694946289063,356.599151611328,456.981719970703,456.981719970703,0,0,0
-107.1,38.1,20.3379821777344,34.737979888916,0,0,0,0,0
-107.1,38.3,482.888977050781,482.888977050781,575,562.5,0,0,0
-107.1,38.5,374.179443359375,414.406280517578,428.332336425781,422.082336425781,0,0,0
-107.1,38.7,945.125427246094,945.125427246094,590.838562011719,590.838562011719,0,0,0
-107.1,39.1,0,0,0,0,0,0,0
-107.1,39.3,1674.19921875,1775.95300292969,1894.69641113281,1933.62182617188,0,0,0
-107.1,39.5,850.735534667969,1377.95568847656,1041.58129882813,1273.80322265625,0,0,0
-107.1,39.7,238.466125488281,352.102661132813,179.640731811523,217.140747070313,0,0,0
-107.1,39.9,13.2676830291748,19.4776840209961,12.5,12.5,0,0,0
-107.1,40.1,143.816116333008,102.062240600586,103.886344909668,103.886344909668,0,0,0
-107.1,40.3,375.622528076172,358.882507324219,324.011840820313,324.011840820313,0,0,0
-107.1,40.5,1561.67565917969,1641.46569824219,1455.51647949219,1589.54504394531,0,0,0
-107.1,40.7,251.396743774414,267.39990234375,329.225219726563,350.649505615234,0,0,0
-107.1,40.9,103.137573242188,147.571731567383,485.849487304688,473.349487304688,0,0,0
-107.1,41.1,373.608978271484,380.744812011719,236.482879638672,236.482879638672,0,0,0
-107.1,41.3,205.105819702148,211.606475830078,12.5,12.5,0,0,0
-107.1,41.5,120.14208984375,122.302093505859,25,25,0,0,0
-107.1,41.7,47.7000007629395,47.0699996948242,0,0,0,0,0
-107.1,41.9,88.379997253418,89.7300033569336,0,0,0,0,0
-107.1,42.3,18.419361114502,20.2195949554443,0,0,0,0,0
-107.1,42.5,189.867477416992,174.04801940918,0,0,0,0,0
-107.1,43.1,0,1.49361753463745,0,0,0,0,0
-107.1,43.7,57.2400016784668,50.6699981689453,0,0,0,0,0
-107.1,44.1,0,0,0,0,0,0,0
-107.1,44.7,3728.6005859375,3434.71948242188,3611.1015625,3688.64892578125,0,0,0
-107.1,44.9,1323.95922851563,1851.60778808594,1523.02331542969,1547.21447753906,0,0,0
-107.1,45.1,283.780426025391,72.3979339599609,49.2433624267578,12.5,0,0,0
-107.1,45.3,212.936462402344,98.7264709472656,37.5,0,0,0,0
-107.1,45.5,217.954711914063,14.2200002670288,155.161117553711,37.5,0,0,0
-107.1,45.7,0,40.5900001525879,0,12.5,0,0,0
-107.1,45.9,123.759918212891,599.431884765625,0,461.605560302734,0,0,0
-107.1,46.1,212.399993896484,686.2900390625,31.25,144.644470214844,0,0,0
-107.1,46.3,2899.06762695313,3619.78198242188,2961.12231445313,5181.240234375,0,0,0
-107.1,46.5,3.32999992370605,23.9400005340576,0,31.25,0,0,0
-107.1,46.7,0,4.40999984741211,0,12.5,0,0,0
-107.1,46.9,0,0,18.75,31.8649501800537,0,0,0
-107.1,47.1,14.5799999237061,0,0,0,0,0,0
-107.1,47.3,0,0,12.5,0,0,0,0
-107.1,47.5,0,0,0,0,0,0,0
-107.1,47.7,0,0,0,0,0,0,0
-107.1,47.9,0,0,0,0,0,0,0
-107.1,48.1,0,0,0,0,0,0,0
-107.1,48.3,282.181823730469,461.075927734375,98.1143493652344,534.626281738281,0,0,0
-107.1,48.5,1115.48986816406,2552.34594726563,474.567230224609,2841.91235351563,0,0,0
-107.1,48.7,24.3899993896484,104.3203125,12.5,96.5261917114258,0,0,0
-107.1,48.9,0,3.77999997138977,0,0,0,0,0
-106.9,32.1,0,0,0,0,0,0,0
-106.9,32.3,3873.5810546875,3524.47094726563,4012.32104492188,3791.84838867188,0,0,0
-106.9,32.5,1309.44860839844,1325.41186523438,1111.02661132813,1239.25244140625,0,0,0
-106.9,33.9,2228.43823242188,1788.41528320313,2162.5,1793.85925292969,0,0,0
-106.9,34.1,2001.15954589844,1678.22900390625,2069.95581054688,1753.23120117188,0,0,0
-106.9,34.3,849.173828125,689.854919433594,867.544067382813,759.159484863281,0,0,0
-106.9,34.7,0,0,0,0,0,0,0
-106.9,35.7,0,0,0,0,0,0,0
-106.9,36.1,343.260009765625,182.610000610352,362.5,400,0,0,0
-106.9,36.3,60.75,59.5800018310547,75,75,0,0,0
-106.9,36.7,40.7700004577637,30.3299999237061,0,0,0,0,0
-106.9,36.9,303.681701660156,259.480163574219,43.560173034668,49.810173034668,0,0,0
-106.9,37.1,308.562957763672,321.601013183594,420.267303466797,401.517303466797,0,0,0
-106.9,37.3,366.597106933594,438.542388916016,636.774108886719,670.677307128906,0,0,0
-106.9,37.7,0,11.1599998474121,0,0,0,0,0
-106.9,38.1,3.1214325428009,3.1214325428009,0,0,0,0,0
-106.9,38.3,46.3785705566406,32.5185661315918,0,0,0,0,0
-106.9,38.5,2202.99072265625,2390.09155273438,3116.462890625,3128.962890625,0,0,0
-106.9,38.7,3732.5732421875,3782.89575195313,4161.689453125,4174.189453125,0,0,0
-106.9,39.1,9.95786952972412,9.95786952972412,7.82862377166748,7.82862377166748,0,0,0
